Jenis_Rumah,Lokasi,KT,KM,Garasi,LT,LB,KPR_bulanan,Harga_New
Rumah,"Mijen, Semarang",3,3,1,230,250,18.0,4.95
Rumah,"Candisari, Semarang",4,2,1,287,300,18.0,4.95
Rumah,"Candisari, Semarang",3,2,1,453,330,18.0,4.95
Rumah,"Candisari, Semarang",6,4,2,366,405,18.0,4.99
Rumah,"Gajah Mungkur, Semarang",4,3,2,576,500,18.0,4.99
Rumah,"Gayamsari, Semarang",2,1,1,344,120,18.0,5.0
Rumah,"Banyumanik, Semarang",3,3,1,505,120,18.0,5.0
Rumah,"Tembalang, Semarang",3,2,1,598,120,18.0,5.0
Rumah,"Semarang Tengah, Semarang",2,1,2,197,150,18.0,5.0
Rumah,"Semarang Tengah, Semarang",2,1,1,197,150,18.0,5.0
